timestamp,library,collective,data_type,message_size_bytes,message_size_elements,num_ranks,rank,hostname,node_id,total_nodes,is_multi_node,run_id,time_ms,gdr_copy
20250709_175711,nccl,allgather,int,262144,65536,4,0,lrdn2380.leonardo.local,0,1,false,5,0.036,false
20250709_175711,nccl,allgather,int,262144,65536,4,3,lrdn2380.leonardo.local,0,1,false,5,0.038,false
20250709_175711,nccl,allgather,int,262144,65536,4,1,lrdn2380.leonardo.local,0,1,false,5,0.037,false
20250709_175711,nccl,allgather,int,262144,65536,4,2,lrdn2380.leonardo.local,0,1,false,5,0.037,false
20250709_175711,nccl,allgather,int,262144,65536,4,0,lrdn2380.leonardo.local,0,1,false,5,0.211,false
20250709_175711,nccl,allgather,int,262144,65536,4,2,lrdn2380.leonardo.local,0,1,false,5,0.045,false
20250709_175711,nccl,allgather,int,262144,65536,4,1,lrdn2380.leonardo.local,0,1,false,5,0.210,false
20250709_175711,nccl,allgather,int,262144,65536,4,3,lrdn2380.leonardo.local,0,1,false,5,0.205,false
20250709_175711,nccl,allgather,int,262144,65536,4,0,lrdn2380.leonardo.local,0,1,false,5,0.172,false
20250709_175711,nccl,allgather,int,262144,65536,4,3,lrdn2380.leonardo.local,0,1,false,5,0.043,false
20250709_175711,nccl,allgather,int,262144,65536,4,1,lrdn2380.leonardo.local,0,1,false,5,0.148,false
20250709_175711,nccl,allgather,int,262144,65536,4,2,lrdn2380.leonardo.local,0,1,false,5,0.162,false
20250709_175711,nccl,allgather,int,262144,65536,4,0,lrdn2380.leonardo.local,0,1,false,5,0.216,false
20250709_175711,nccl,allgather,int,262144,65536,4,2,lrdn2380.leonardo.local,0,1,false,5,0.041,false
20250709_175711,nccl,allgather,int,262144,65536,4,3,lrdn2380.leonardo.local,0,1,false,5,0.134,false
20250709_175711,nccl,allgather,int,262144,65536,4,1,lrdn2380.leonardo.local,0,1,false,5,0.132,false
20250709_175711,nccl,allgather,int,262144,65536,4,3,lrdn2380.leonardo.local,0,1,false,5,0.140,false
20250709_175711,nccl,allgather,int,262144,65536,4,2,lrdn2380.leonardo.local,0,1,false,5,0.140,false
20250709_175711,nccl,allgather,int,262144,65536,4,0,lrdn2380.leonardo.local,0,1,false,5,0.305,false
20250709_175711,nccl,allgather,int,262144,65536,4,1,lrdn2380.leonardo.local,0,1,false,5,0.041,false
