timestamp,library,collective,data_type,message_size_bytes,message_size_elements,num_ranks,rank,hostname,node_id,total_nodes,is_multi_node,run_id,time_ms,gdr_copy
20250709_175711,nccl,allgather,double,1073741824,134217728,4,0,lrdn2866.leonardo.local,0,1,false,4,17.628,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,2,lrdn2866.leonardo.local,0,1,false,4,17.635,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,3,lrdn2866.leonardo.local,0,1,false,4,17.670,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,1,lrdn2866.leonardo.local,0,1,false,4,17.652,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,3,lrdn2866.leonardo.local,0,1,false,4,17.699,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,1,lrdn2866.leonardo.local,0,1,false,4,17.513,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,0,lrdn2866.leonardo.local,0,1,false,4,17.703,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,2,lrdn2866.leonardo.local,0,1,false,4,17.687,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,1,lrdn2866.leonardo.local,0,1,false,4,17.492,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,3,lrdn2866.leonardo.local,0,1,false,4,17.488,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,2,lrdn2866.leonardo.local,0,1,false,4,17.374,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,0,lrdn2866.leonardo.local,0,1,false,4,17.506,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,0,lrdn2866.leonardo.local,0,1,false,4,17.752,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,1,lrdn2866.leonardo.local,0,1,false,4,17.853,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,2,lrdn2866.leonardo.local,0,1,false,4,17.824,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,3,lrdn2866.leonardo.local,0,1,false,4,17.841,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,0,lrdn2866.leonardo.local,0,1,false,4,17.736,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,1,lrdn2866.leonardo.local,0,1,false,4,17.700,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,3,lrdn2866.leonardo.local,0,1,false,4,17.604,false
20250709_175711,nccl,allgather,double,1073741824,134217728,4,2,lrdn2866.leonardo.local,0,1,false,4,17.689,false
