timestamp,library,collective,data_type,message_size_bytes,message_size_elements,num_ranks,rank,hostname,node_id,total_nodes,is_multi_node,run_id,time_ms,gdr_copy
20250709_175711,nccl,allgather,float,4096,1024,4,2,lrdn2470.leonardo.local,0,1,false,6,0.030,false
20250709_175711,nccl,allgather,float,4096,1024,4,0,lrdn2470.leonardo.local,0,1,false,6,0.030,false
20250709_175711,nccl,allgather,float,4096,1024,4,1,lrdn2470.leonardo.local,0,1,false,6,0.030,false
20250709_175711,nccl,allgather,float,4096,1024,4,3,lrdn2470.leonardo.local,0,1,false,6,0.026,false
20250709_175711,nccl,allgather,float,4096,1024,4,3,lrdn2470.leonardo.local,0,1,false,6,0.032,false
20250709_175711,nccl,allgather,float,4096,1024,4,0,lrdn2470.leonardo.local,0,1,false,6,0.209,false
20250709_175711,nccl,allgather,float,4096,1024,4,1,lrdn2470.leonardo.local,0,1,false,6,0.204,false
20250709_175711,nccl,allgather,float,4096,1024,4,2,lrdn2470.leonardo.local,0,1,false,6,0.203,false
20250709_175711,nccl,allgather,float,4096,1024,4,0,lrdn2470.leonardo.local,0,1,false,6,0.133,false
20250709_175711,nccl,allgather,float,4096,1024,4,1,lrdn2470.leonardo.local,0,1,false,6,0.129,false
20250709_175711,nccl,allgather,float,4096,1024,4,2,lrdn2470.leonardo.local,0,1,false,6,0.030,false
20250709_175711,nccl,allgather,float,4096,1024,4,3,lrdn2470.leonardo.local,0,1,false,6,0.133,false
20250709_175711,nccl,allgather,float,4096,1024,4,1,lrdn2470.leonardo.local,0,1,false,6,0.448,false
20250709_175711,nccl,allgather,float,4096,1024,4,3,lrdn2470.leonardo.local,0,1,false,6,0.029,false
20250709_175711,nccl,allgather,float,4096,1024,4,2,lrdn2470.leonardo.local,0,1,false,6,0.115,false
20250709_175711,nccl,allgather,float,4096,1024,4,0,lrdn2470.leonardo.local,0,1,false,6,0.124,false
20250709_175711,nccl,allgather,float,4096,1024,4,1,lrdn2470.leonardo.local,0,1,false,6,0.226,false
20250709_175711,nccl,allgather,float,4096,1024,4,3,lrdn2470.leonardo.local,0,1,false,6,0.130,false
20250709_175711,nccl,allgather,float,4096,1024,4,0,lrdn2470.leonardo.local,0,1,false,6,0.032,false
20250709_175711,nccl,allgather,float,4096,1024,4,2,lrdn2470.leonardo.local,0,1,false,6,0.129,false
