timestamp,library,collective,data_type,message_size_bytes,message_size_elements,num_ranks,rank,hostname,node_id,total_nodes,is_multi_node,run_id,time_ms,gdr_copy
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,0,lrdn1527.leonardo.local,0,1,false,5,4.835,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,2,lrdn1527.leonardo.local,0,1,false,5,4.852,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,3,lrdn1527.leonardo.local,0,1,false,5,4.831,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,1,lrdn1527.leonardo.local,0,1,false,5,4.839,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,0,lrdn1527.leonardo.local,0,1,false,5,4.437,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,1,lrdn1527.leonardo.local,0,1,false,5,4.195,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,2,lrdn1527.leonardo.local,0,1,false,5,4.343,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,3,lrdn1527.leonardo.local,0,1,false,5,4.352,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,0,lrdn1527.leonardo.local,0,1,false,5,4.336,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,2,lrdn1527.leonardo.local,0,1,false,5,4.320,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,1,lrdn1527.leonardo.local,0,1,false,5,4.316,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,3,lrdn1527.leonardo.local,0,1,false,5,4.220,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,2,lrdn1527.leonardo.local,0,1,false,5,4.378,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,3,lrdn1527.leonardo.local,0,1,false,5,4.231,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,1,lrdn1527.leonardo.local,0,1,false,5,4.342,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,0,lrdn1527.leonardo.local,0,1,false,5,4.345,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,3,lrdn1527.leonardo.local,0,1,false,5,4.324,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,1,lrdn1527.leonardo.local,0,1,false,5,4.305,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,2,lrdn1527.leonardo.local,0,1,false,5,4.406,false
20250709_204255,nccl,reduce_scatter,int,268435456,67108864,4,0,lrdn1527.leonardo.local,0,1,false,5,4.244,false
