timestamp,library,collective,data_type,message_size_bytes,message_size_elements,num_ranks,rank,hostname,node_id,total_nodes,is_multi_node,run_id,time_ms,gdr_copy
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,0,lrdn1559.leonardo.local,0,1,false,8,0.028,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,1,lrdn1559.leonardo.local,0,1,false,8,0.027,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,3,lrdn1559.leonardo.local,0,1,false,8,0.026,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,2,lrdn1559.leonardo.local,0,1,false,8,0.024,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,1,lrdn1559.leonardo.local,0,1,false,8,0.186,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,2,lrdn1559.leonardo.local,0,1,false,8,0.030,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,3,lrdn1559.leonardo.local,0,1,false,8,0.191,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,0,lrdn1559.leonardo.local,0,1,false,8,0.193,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,0,lrdn1559.leonardo.local,0,1,false,8,0.028,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,1,lrdn1559.leonardo.local,0,1,false,8,0.209,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,3,lrdn1559.leonardo.local,0,1,false,8,0.130,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,2,lrdn1559.leonardo.local,0,1,false,8,0.131,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,0,lrdn1559.leonardo.local,0,1,false,8,0.121,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,1,lrdn1559.leonardo.local,0,1,false,8,0.120,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,3,lrdn1559.leonardo.local,0,1,false,8,0.118,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,2,lrdn1559.leonardo.local,0,1,false,8,0.027,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,1,lrdn1559.leonardo.local,0,1,false,8,0.128,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,0,lrdn1559.leonardo.local,0,1,false,8,0.453,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,2,lrdn1559.leonardo.local,0,1,false,8,0.028,false
20250709_204256,nccl,reduce_scatter,float,4096,1024,4,3,lrdn1559.leonardo.local,0,1,false,8,0.128,false
