timestamp,library,collective,data_type,message_size_bytes,message_size_elements,num_ranks,rank,hostname,node_id,total_nodes,is_multi_node,run_id,time_ms,gdr_copy
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,0,lrdn1623.leonardo.local,0,1,false,10,0.037,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,1,lrdn1623.leonardo.local,0,1,false,10,0.037,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,2,lrdn1623.leonardo.local,0,1,false,10,0.038,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,3,lrdn1623.leonardo.local,0,1,false,10,0.036,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,1,lrdn1623.leonardo.local,0,1,false,10,0.200,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,0,lrdn1623.leonardo.local,0,1,false,10,0.208,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,3,lrdn1623.leonardo.local,0,1,false,10,0.043,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,2,lrdn1623.leonardo.local,0,1,false,10,0.190,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,0,lrdn1623.leonardo.local,0,1,false,10,0.137,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,2,lrdn1623.leonardo.local,0,1,false,10,0.041,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,1,lrdn1623.leonardo.local,0,1,false,10,0.138,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,3,lrdn1623.leonardo.local,0,1,false,10,0.135,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,1,lrdn1623.leonardo.local,0,1,false,10,0.135,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,0,lrdn1623.leonardo.local,0,1,false,10,0.221,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,2,lrdn1623.leonardo.local,0,1,false,10,0.136,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,3,lrdn1623.leonardo.local,0,1,false,10,0.039,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,1,lrdn1623.leonardo.local,0,1,false,10,0.145,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,2,lrdn1623.leonardo.local,0,1,false,10,0.143,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,0,lrdn1623.leonardo.local,0,1,false,10,0.145,false
20250709_204256,nccl,reduce_scatter,double,262144,32768,4,3,lrdn1623.leonardo.local,0,1,false,10,0.040,false
