timestamp,library,collective,data_type,message_size_bytes,message_size_elements,num_ranks,rank,hostname,node_id,total_nodes,is_multi_node,run_id,time_ms,gdr_copy
20250709_184333,nccl,allreduce,double,4096,512,4,2,lrdn2832.leonardo.local,0,1,false,7,0.024,false
20250709_184333,nccl,allreduce,double,4096,512,4,0,lrdn2832.leonardo.local,0,1,false,7,0.028,false
20250709_184333,nccl,allreduce,double,4096,512,4,3,lrdn2832.leonardo.local,0,1,false,7,0.025,false
20250709_184333,nccl,allreduce,double,4096,512,4,1,lrdn2832.leonardo.local,0,1,false,7,0.029,false
20250709_184333,nccl,allreduce,double,4096,512,4,2,lrdn2832.leonardo.local,0,1,false,7,0.198,false
20250709_184333,nccl,allreduce,double,4096,512,4,3,lrdn2832.leonardo.local,0,1,false,7,0.199,false
20250709_184333,nccl,allreduce,double,4096,512,4,1,lrdn2832.leonardo.local,0,1,false,7,0.032,false
20250709_184333,nccl,allreduce,double,4096,512,4,0,lrdn2832.leonardo.local,0,1,false,7,0.202,false
20250709_184333,nccl,allreduce,double,4096,512,4,2,lrdn2832.leonardo.local,0,1,false,7,0.125,false
20250709_184333,nccl,allreduce,double,4096,512,4,0,lrdn2832.leonardo.local,0,1,false,7,0.030,false
20250709_184333,nccl,allreduce,double,4096,512,4,1,lrdn2832.leonardo.local,0,1,false,7,0.122,false
20250709_184333,nccl,allreduce,double,4096,512,4,3,lrdn2832.leonardo.local,0,1,false,7,0.125,false
20250709_184333,nccl,allreduce,double,4096,512,4,1,lrdn2832.leonardo.local,0,1,false,7,0.116,false
20250709_184333,nccl,allreduce,double,4096,512,4,2,lrdn2832.leonardo.local,0,1,false,7,0.120,false
20250709_184333,nccl,allreduce,double,4096,512,4,0,lrdn2832.leonardo.local,0,1,false,7,0.120,false
20250709_184333,nccl,allreduce,double,4096,512,4,3,lrdn2832.leonardo.local,0,1,false,7,0.028,false
20250709_184333,nccl,allreduce,double,4096,512,4,0,lrdn2832.leonardo.local,0,1,false,7,0.114,false
20250709_184333,nccl,allreduce,double,4096,512,4,2,lrdn2832.leonardo.local,0,1,false,7,0.117,false
20250709_184333,nccl,allreduce,double,4096,512,4,3,lrdn2832.leonardo.local,0,1,false,7,0.027,false
20250709_184333,nccl,allreduce,double,4096,512,4,1,lrdn2832.leonardo.local,0,1,false,7,0.118,false
