timestamp,library,collective,data_type,message_size_bytes,message_size_elements,num_ranks,rank,hostname,node_id,total_nodes,is_multi_node,run_id,time_ms,gdr_copy
20250709_184333,nccl,allreduce,float,64,16,4,0,lrdn2491.leonardo.local,0,1,false,11,0.022,false
20250709_184333,nccl,allreduce,float,64,16,4,2,lrdn2491.leonardo.local,0,1,false,11,0.022,false
20250709_184333,nccl,allreduce,float,64,16,4,1,lrdn2491.leonardo.local,0,1,false,11,0.022,false
20250709_184333,nccl,allreduce,float,64,16,4,3,lrdn2491.leonardo.local,0,1,false,11,0.023,false
20250709_184333,nccl,allreduce,float,64,16,4,1,lrdn2491.leonardo.local,0,1,false,11,0.189,false
20250709_184333,nccl,allreduce,float,64,16,4,0,lrdn2491.leonardo.local,0,1,false,11,0.196,false
20250709_184333,nccl,allreduce,float,64,16,4,2,lrdn2491.leonardo.local,0,1,false,11,0.190,false
20250709_184333,nccl,allreduce,float,64,16,4,3,lrdn2491.leonardo.local,0,1,false,11,0.029,false
20250709_184333,nccl,allreduce,float,64,16,4,1,lrdn2491.leonardo.local,0,1,false,11,0.129,false
20250709_184333,nccl,allreduce,float,64,16,4,3,lrdn2491.leonardo.local,0,1,false,11,0.027,false
20250709_184333,nccl,allreduce,float,64,16,4,2,lrdn2491.leonardo.local,0,1,false,11,0.125,false
20250709_184333,nccl,allreduce,float,64,16,4,0,lrdn2491.leonardo.local,0,1,false,11,0.127,false
20250709_184333,nccl,allreduce,float,64,16,4,1,lrdn2491.leonardo.local,0,1,false,11,0.127,false
20250709_184333,nccl,allreduce,float,64,16,4,0,lrdn2491.leonardo.local,0,1,false,11,0.026,false
20250709_184333,nccl,allreduce,float,64,16,4,3,lrdn2491.leonardo.local,0,1,false,11,0.125,false
20250709_184333,nccl,allreduce,float,64,16,4,2,lrdn2491.leonardo.local,0,1,false,11,0.122,false
20250709_184333,nccl,allreduce,float,64,16,4,1,lrdn2491.leonardo.local,0,1,false,11,0.197,false
20250709_184333,nccl,allreduce,float,64,16,4,0,lrdn2491.leonardo.local,0,1,false,11,0.118,false
20250709_184333,nccl,allreduce,float,64,16,4,2,lrdn2491.leonardo.local,0,1,false,11,0.026,false
20250709_184333,nccl,allreduce,float,64,16,4,3,lrdn2491.leonardo.local,0,1,false,11,0.118,false
