timestamp,library,collective,data_type,message_size_bytes,message_size_elements,num_ranks,rank,hostname,node_id,total_nodes,is_multi_node,run_id,time_ms,gdr_copy
20250709_184332,nccl,allreduce,int,4096,1024,4,1,lrdn1956.leonardo.local,0,1,false,1,0.031,false
20250709_184332,nccl,allreduce,int,4096,1024,4,0,lrdn1956.leonardo.local,0,1,false,1,0.030,false
20250709_184332,nccl,allreduce,int,4096,1024,4,2,lrdn1956.leonardo.local,0,1,false,1,0.031,false
20250709_184332,nccl,allreduce,int,4096,1024,4,3,lrdn1956.leonardo.local,0,1,false,1,0.030,false
20250709_184332,nccl,allreduce,int,4096,1024,4,0,lrdn1956.leonardo.local,0,1,false,1,0.211,false
20250709_184332,nccl,allreduce,int,4096,1024,4,1,lrdn1956.leonardo.local,0,1,false,1,0.206,false
20250709_184332,nccl,allreduce,int,4096,1024,4,2,lrdn1956.leonardo.local,0,1,false,1,0.192,false
20250709_184332,nccl,allreduce,int,4096,1024,4,3,lrdn1956.leonardo.local,0,1,false,1,0.033,false
20250709_184332,nccl,allreduce,int,4096,1024,4,0,lrdn1956.leonardo.local,0,1,false,1,0.142,false
20250709_184332,nccl,allreduce,int,4096,1024,4,1,lrdn1956.leonardo.local,0,1,false,1,0.136,false
20250709_184332,nccl,allreduce,int,4096,1024,4,2,lrdn1956.leonardo.local,0,1,false,1,0.133,false
20250709_184332,nccl,allreduce,int,4096,1024,4,3,lrdn1956.leonardo.local,0,1,false,1,0.031,false
20250709_184332,nccl,allreduce,int,4096,1024,4,0,lrdn1956.leonardo.local,0,1,false,1,0.148,false
20250709_184332,nccl,allreduce,int,4096,1024,4,3,lrdn1956.leonardo.local,0,1,false,1,0.030,false
20250709_184332,nccl,allreduce,int,4096,1024,4,2,lrdn1956.leonardo.local,0,1,false,1,0.140,false
20250709_184332,nccl,allreduce,int,4096,1024,4,1,lrdn1956.leonardo.local,0,1,false,1,0.142,false
20250709_184332,nccl,allreduce,int,4096,1024,4,2,lrdn1956.leonardo.local,0,1,false,1,0.118,false
20250709_184332,nccl,allreduce,int,4096,1024,4,1,lrdn1956.leonardo.local,0,1,false,1,0.029,false
20250709_184332,nccl,allreduce,int,4096,1024,4,3,lrdn1956.leonardo.local,0,1,false,1,0.120,false
20250709_184332,nccl,allreduce,int,4096,1024,4,0,lrdn1956.leonardo.local,0,1,false,1,0.200,false
