timestamp,library,collective,data_type,message_size_bytes,message_size_elements,num_ranks,rank,hostname,node_id,total_nodes,is_multi_node,run_id,time_ms,gdr_copy
20250709_205134,nccl,scatter,float,16777216,4194304,4,0,lrdn1769.leonardo.local,0,1,false,4,0.169,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,1,lrdn1769.leonardo.local,0,1,false,4,0.224,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,2,lrdn1769.leonardo.local,0,1,false,4,0.221,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,3,lrdn1769.leonardo.local,0,1,false,4,0.220,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,3,lrdn1769.leonardo.local,0,1,false,4,0.229,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,0,lrdn1769.leonardo.local,0,1,false,4,0.176,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,2,lrdn1769.leonardo.local,0,1,false,4,0.257,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,1,lrdn1769.leonardo.local,0,1,false,4,0.260,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,0,lrdn1769.leonardo.local,0,1,false,4,0.174,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,1,lrdn1769.leonardo.local,0,1,false,4,0.234,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,3,lrdn1769.leonardo.local,0,1,false,4,0.270,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,2,lrdn1769.leonardo.local,0,1,false,4,0.269,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,1,lrdn1769.leonardo.local,0,1,false,4,0.229,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,0,lrdn1769.leonardo.local,0,1,false,4,0.170,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,3,lrdn1769.leonardo.local,0,1,false,4,0.227,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,2,lrdn1769.leonardo.local,0,1,false,4,0.224,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,1,lrdn1769.leonardo.local,0,1,false,4,0.341,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,0,lrdn1769.leonardo.local,0,1,false,4,0.171,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,2,lrdn1769.leonardo.local,0,1,false,4,0.228,false
20250709_205134,nccl,scatter,float,16777216,4194304,4,3,lrdn1769.leonardo.local,0,1,false,4,0.266,false
