timestamp,library,collective,data_type,message_size_bytes,message_size_elements,num_ranks,rank,hostname,node_id,total_nodes,is_multi_node,run_id,time_ms,gdr_copy
20250709_204256,nccl,scatter,int,262144,65536,4,0,lrdn1665.leonardo.local,0,1,false,3,0.033,false
20250709_204256,nccl,scatter,int,262144,65536,4,1,lrdn1665.leonardo.local,0,1,false,3,0.038,false
20250709_204256,nccl,scatter,int,262144,65536,4,3,lrdn1665.leonardo.local,0,1,false,3,0.041,false
20250709_204256,nccl,scatter,int,262144,65536,4,2,lrdn1665.leonardo.local,0,1,false,3,0.036,false
20250709_204256,nccl,scatter,int,262144,65536,4,0,lrdn1665.leonardo.local,0,1,false,3,0.040,false
20250709_204256,nccl,scatter,int,262144,65536,4,1,lrdn1665.leonardo.local,0,1,false,3,0.044,false
20250709_204256,nccl,scatter,int,262144,65536,4,2,lrdn1665.leonardo.local,0,1,false,3,0.036,false
20250709_204256,nccl,scatter,int,262144,65536,4,3,lrdn1665.leonardo.local,0,1,false,3,0.035,false
20250709_204256,nccl,scatter,int,262144,65536,4,2,lrdn1665.leonardo.local,0,1,false,3,0.034,false
20250709_204256,nccl,scatter,int,262144,65536,4,1,lrdn1665.leonardo.local,0,1,false,3,0.034,false
20250709_204256,nccl,scatter,int,262144,65536,4,3,lrdn1665.leonardo.local,0,1,false,3,0.033,false
20250709_204256,nccl,scatter,int,262144,65536,4,0,lrdn1665.leonardo.local,0,1,false,3,0.036,false
20250709_204256,nccl,scatter,int,262144,65536,4,0,lrdn1665.leonardo.local,0,1,false,3,0.037,false
20250709_204256,nccl,scatter,int,262144,65536,4,1,lrdn1665.leonardo.local,0,1,false,3,0.131,false
20250709_204256,nccl,scatter,int,262144,65536,4,3,lrdn1665.leonardo.local,0,1,false,3,0.129,false
20250709_204256,nccl,scatter,int,262144,65536,4,2,lrdn1665.leonardo.local,0,1,false,3,0.134,false
20250709_204256,nccl,scatter,int,262144,65536,4,0,lrdn1665.leonardo.local,0,1,false,3,0.035,false
20250709_204256,nccl,scatter,int,262144,65536,4,1,lrdn1665.leonardo.local,0,1,false,3,0.033,false
20250709_204256,nccl,scatter,int,262144,65536,4,3,lrdn1665.leonardo.local,0,1,false,3,0.032,false
20250709_204256,nccl,scatter,int,262144,65536,4,2,lrdn1665.leonardo.local,0,1,false,3,0.032,false
