timestamp,library,collective,data_type,message_size_bytes,message_size_elements,num_ranks,rank,hostname,node_id,total_nodes,is_multi_node,run_id,time_ms,gdr_copy
20250709_193312,nccl,broadcast,float,16777216,4194304,4,0,lrdn0587.leonardo.local,0,1,false,2,0.145,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,1,lrdn0587.leonardo.local,0,1,false,2,0.147,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,3,lrdn0587.leonardo.local,0,1,false,2,0.152,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,2,lrdn0587.leonardo.local,0,1,false,2,0.150,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,0,lrdn0587.leonardo.local,0,1,false,2,0.149,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,1,lrdn0587.leonardo.local,0,1,false,2,0.308,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,2,lrdn0587.leonardo.local,0,1,false,2,0.134,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,3,lrdn0587.leonardo.local,0,1,false,2,0.308,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,0,lrdn0587.leonardo.local,0,1,false,2,0.141,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,2,lrdn0587.leonardo.local,0,1,false,2,0.237,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,3,lrdn0587.leonardo.local,0,1,false,2,0.138,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,1,lrdn0587.leonardo.local,0,1,false,2,1.148,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,3,lrdn0587.leonardo.local,0,1,false,2,1.191,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,2,lrdn0587.leonardo.local,0,1,false,2,2.607,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,0,lrdn0587.leonardo.local,0,1,false,2,0.140,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,1,lrdn0587.leonardo.local,0,1,false,2,0.144,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,2,lrdn0587.leonardo.local,0,1,false,2,0.257,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,1,lrdn0587.leonardo.local,0,1,false,2,0.142,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,3,lrdn0587.leonardo.local,0,1,false,2,0.270,false
20250709_193312,nccl,broadcast,float,16777216,4194304,4,0,lrdn0587.leonardo.local,0,1,false,2,0.194,false
