timestamp,library,collective,data_type,message_size_bytes,message_size_elements,num_ranks,rank,hostname,node_id,total_nodes,is_multi_node,run_id,time_ms,gdr_copy
20250709_201451,nccl,gather,float,16777216,4194304,4,2,lrdn2268.leonardo.local,0,1,false,3,0.115,false
20250709_201451,nccl,gather,float,16777216,4194304,4,1,lrdn2268.leonardo.local,0,1,false,3,0.115,false
20250709_201451,nccl,gather,float,16777216,4194304,4,3,lrdn2268.leonardo.local,0,1,false,3,0.113,false
20250709_201451,nccl,gather,float,16777216,4194304,4,0,lrdn2268.leonardo.local,0,1,false,3,0.254,false
20250709_201451,nccl,gather,float,16777216,4194304,4,2,lrdn2268.leonardo.local,0,1,false,3,0.122,false
20250709_201451,nccl,gather,float,16777216,4194304,4,1,lrdn2268.leonardo.local,0,1,false,3,0.122,false
20250709_201451,nccl,gather,float,16777216,4194304,4,0,lrdn2268.leonardo.local,0,1,false,3,0.268,false
20250709_201451,nccl,gather,float,16777216,4194304,4,3,lrdn2268.leonardo.local,0,1,false,3,0.120,false
20250709_201451,nccl,gather,float,16777216,4194304,4,2,lrdn2268.leonardo.local,0,1,false,3,0.118,false
20250709_201451,nccl,gather,float,16777216,4194304,4,1,lrdn2268.leonardo.local,0,1,false,3,0.121,false
20250709_201451,nccl,gather,float,16777216,4194304,4,0,lrdn2268.leonardo.local,0,1,false,3,0.369,false
20250709_201451,nccl,gather,float,16777216,4194304,4,3,lrdn2268.leonardo.local,0,1,false,3,0.118,false
20250709_201451,nccl,gather,float,16777216,4194304,4,0,lrdn2268.leonardo.local,0,1,false,3,0.347,false
20250709_201451,nccl,gather,float,16777216,4194304,4,1,lrdn2268.leonardo.local,0,1,false,3,0.119,false
20250709_201451,nccl,gather,float,16777216,4194304,4,3,lrdn2268.leonardo.local,0,1,false,3,0.116,false
20250709_201451,nccl,gather,float,16777216,4194304,4,2,lrdn2268.leonardo.local,0,1,false,3,0.119,false
20250709_201451,nccl,gather,float,16777216,4194304,4,0,lrdn2268.leonardo.local,0,1,false,3,0.354,false
20250709_201451,nccl,gather,float,16777216,4194304,4,2,lrdn2268.leonardo.local,0,1,false,3,0.117,false
20250709_201451,nccl,gather,float,16777216,4194304,4,3,lrdn2268.leonardo.local,0,1,false,3,0.116,false
20250709_201451,nccl,gather,float,16777216,4194304,4,1,lrdn2268.leonardo.local,0,1,false,3,0.119,false
