timestamp,library,collective,data_type,message_size_bytes,message_size_elements,num_ranks,rank,hostname,node_id,total_nodes,is_multi_node,run_id,time_ms,gdr_copy
20250709_185823,nccl,alltoall,int,64,16,4,3,lrdn2862.leonardo.local,0,1,false,2,0.025,false
20250709_185823,nccl,alltoall,int,64,16,4,0,lrdn2862.leonardo.local,0,1,false,2,0.025,false
20250709_185823,nccl,alltoall,int,64,16,4,2,lrdn2862.leonardo.local,0,1,false,2,0.024,false
20250709_185823,nccl,alltoall,int,64,16,4,1,lrdn2862.leonardo.local,0,1,false,2,0.023,false
20250709_185823,nccl,alltoall,int,64,16,4,0,lrdn2862.leonardo.local,0,1,false,2,0.210,false
20250709_185823,nccl,alltoall,int,64,16,4,2,lrdn2862.leonardo.local,0,1,false,2,0.201,false
20250709_185823,nccl,alltoall,int,64,16,4,1,lrdn2862.leonardo.local,0,1,false,2,0.031,false
20250709_185823,nccl,alltoall,int,64,16,4,3,lrdn2862.leonardo.local,0,1,false,2,0.201,false
20250709_185823,nccl,alltoall,int,64,16,4,2,lrdn2862.leonardo.local,0,1,false,2,0.176,false
20250709_185823,nccl,alltoall,int,64,16,4,0,lrdn2862.leonardo.local,0,1,false,2,0.279,false
20250709_185823,nccl,alltoall,int,64,16,4,3,lrdn2862.leonardo.local,0,1,false,2,0.035,false
20250709_185823,nccl,alltoall,int,64,16,4,1,lrdn2862.leonardo.local,0,1,false,2,0.174,false
20250709_185823,nccl,alltoall,int,64,16,4,1,lrdn2862.leonardo.local,0,1,false,2,0.027,false
20250709_185823,nccl,alltoall,int,64,16,4,0,lrdn2862.leonardo.local,0,1,false,2,0.168,false
20250709_185823,nccl,alltoall,int,64,16,4,3,lrdn2862.leonardo.local,0,1,false,2,0.164,false
20250709_185823,nccl,alltoall,int,64,16,4,2,lrdn2862.leonardo.local,0,1,false,2,0.168,false
20250709_185823,nccl,alltoall,int,64,16,4,2,lrdn2862.leonardo.local,0,1,false,2,0.027,false
20250709_185823,nccl,alltoall,int,64,16,4,0,lrdn2862.leonardo.local,0,1,false,2,0.170,false
20250709_185823,nccl,alltoall,int,64,16,4,1,lrdn2862.leonardo.local,0,1,false,2,0.310,false
20250709_185823,nccl,alltoall,int,64,16,4,3,lrdn2862.leonardo.local,0,1,false,2,0.168,false
