timestamp,library,collective,data_type,message_size_bytes,message_size_elements,num_ranks,rank,hostname,node_id,total_nodes,is_multi_node,run_id,time_ms,gdr_copy
20250709_190341,nccl,alltoall,double,64,8,4,0,lrdn2854.leonardo.local,0,1,false,8,0.024,false
20250709_190341,nccl,alltoall,double,64,8,4,1,lrdn2854.leonardo.local,0,1,false,8,0.024,false
20250709_190341,nccl,alltoall,double,64,8,4,2,lrdn2854.leonardo.local,0,1,false,8,0.025,false
20250709_190341,nccl,alltoall,double,64,8,4,3,lrdn2854.leonardo.local,0,1,false,8,0.023,false
20250709_190341,nccl,alltoall,double,64,8,4,0,lrdn2854.leonardo.local,0,1,false,8,0.200,false
20250709_190341,nccl,alltoall,double,64,8,4,3,lrdn2854.leonardo.local,0,1,false,8,0.030,false
20250709_190341,nccl,alltoall,double,64,8,4,1,lrdn2854.leonardo.local,0,1,false,8,0.196,false
20250709_190341,nccl,alltoall,double,64,8,4,2,lrdn2854.leonardo.local,0,1,false,8,0.200,false
20250709_190341,nccl,alltoall,double,64,8,4,3,lrdn2854.leonardo.local,0,1,false,8,0.137,false
20250709_190341,nccl,alltoall,double,64,8,4,1,lrdn2854.leonardo.local,0,1,false,8,0.134,false
20250709_190341,nccl,alltoall,double,64,8,4,2,lrdn2854.leonardo.local,0,1,false,8,0.027,false
20250709_190341,nccl,alltoall,double,64,8,4,0,lrdn2854.leonardo.local,0,1,false,8,0.137,false
20250709_190341,nccl,alltoall,double,64,8,4,1,lrdn2854.leonardo.local,0,1,false,8,0.129,false
20250709_190341,nccl,alltoall,double,64,8,4,0,lrdn2854.leonardo.local,0,1,false,8,0.031,false
20250709_190341,nccl,alltoall,double,64,8,4,3,lrdn2854.leonardo.local,0,1,false,8,0.216,false
20250709_190341,nccl,alltoall,double,64,8,4,2,lrdn2854.leonardo.local,0,1,false,8,0.132,false
20250709_190341,nccl,alltoall,double,64,8,4,3,lrdn2854.leonardo.local,0,1,false,8,0.166,false
20250709_190341,nccl,alltoall,double,64,8,4,0,lrdn2854.leonardo.local,0,1,false,8,0.167,false
20250709_190341,nccl,alltoall,double,64,8,4,2,lrdn2854.leonardo.local,0,1,false,8,0.034,false
20250709_190341,nccl,alltoall,double,64,8,4,1,lrdn2854.leonardo.local,0,1,false,8,0.260,false
