timestamp,library,collective,data_type,message_size_bytes,message_size_elements,num_ranks,rank,hostname,node_id,total_nodes,is_multi_node,run_id,time_ms,gdr_copy
20250709_185823,nccl,alltoall,int,268435456,67108864,4,2,lrdn2974.leonardo.local,0,1,false,2,4.695,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,1,lrdn2974.leonardo.local,0,1,false,2,5.024,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,3,lrdn2974.leonardo.local,0,1,false,2,4.890,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,0,lrdn2974.leonardo.local,0,1,false,2,4.975,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,0,lrdn2974.leonardo.local,0,1,false,2,4.076,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,1,lrdn2974.leonardo.local,0,1,false,2,4.345,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,2,lrdn2974.leonardo.local,0,1,false,2,4.257,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,3,lrdn2974.leonardo.local,0,1,false,2,4.310,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,2,lrdn2974.leonardo.local,0,1,false,2,4.248,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,0,lrdn2974.leonardo.local,0,1,false,2,4.550,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,3,lrdn2974.leonardo.local,0,1,false,2,4.108,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,1,lrdn2974.leonardo.local,0,1,false,2,4.288,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,0,lrdn2974.leonardo.local,0,1,false,2,4.322,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,2,lrdn2974.leonardo.local,0,1,false,2,4.338,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,3,lrdn2974.leonardo.local,0,1,false,2,4.315,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,1,lrdn2974.leonardo.local,0,1,false,2,4.127,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,2,lrdn2974.leonardo.local,0,1,false,2,4.404,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,0,lrdn2974.leonardo.local,0,1,false,2,4.306,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,1,lrdn2974.leonardo.local,0,1,false,2,4.159,false
20250709_185823,nccl,alltoall,int,268435456,67108864,4,3,lrdn2974.leonardo.local,0,1,false,2,4.330,false
