timestamp,library,collective,data_type,message_size_bytes,message_size_elements,num_ranks,rank,hostname,node_id,total_nodes,is_multi_node,run_id,time_ms,gdr_copy
20250709_202310,nccl,reduce,float,1073741824,268435456,4,0,lrdn1534.leonardo.local,0,1,false,8,4.837,false
20250709_202310,nccl,reduce,float,1073741824,268435456,4,1,lrdn1534.leonardo.local,0,1,false,8,4.792,false
20250709_202310,nccl,reduce,float,1073741824,268435456,4,2,lrdn1534.leonardo.local,0,1,false,8,4.908,false
20250709_202310,nccl,reduce,float,1073741824,268435456,4,3,lrdn1534.leonardo.local,0,1,false,8,4.851,false
